type,Province/State,Country/Region,Lat,Long,date,cases
confirmed,Queensland,Australia,-28.0167,153.4,2/2/20,2
confirmed,Queensland,Australia,-28.0167,153.4,2/3/20,2
confirmed,Queensland,Australia,-28.0167,153.4,2/4/20,3
confirmed,Queensland,Australia,-28.0167,153.4,2/5/20,3
confirmed,Queensland,Australia,-28.0167,153.4,2/6/20,4
confirmed,Queensland,Australia,-28.0167,153.4,2/7/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/8/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/9/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/10/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/11/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/12/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/13/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/14/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/15/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/16/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/17/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/18/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/19/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/20/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/21/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/22/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/23/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/24/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/25/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/26/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/27/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/28/20,5
confirmed,Queensland,Australia,-28.0167,153.4,2/29/20,9
confirmed,Queensland,Australia,-28.0167,153.4,3/1/20,9
confirmed,Queensland,Australia,-28.0167,153.4,3/2/20,9
confirmed,Queensland,Australia,-28.0167,153.4,3/3/20,11
confirmed,Queensland,Australia,-28.0167,153.4,3/4/20,11
confirmed,Queensland,Australia,-28.0167,153.4,3/5/20,13
confirmed,Queensland,Australia,-28.0167,153.4,3/6/20,13
confirmed,Queensland,Australia,-28.0167,153.4,3/7/20,13
confirmed,Queensland,Australia,-28.0167,153.4,3/8/20,15
confirmed,Queensland,Australia,-28.0167,153.4,3/9/20,15
confirmed,Queensland,Australia,-28.0167,153.4,3/10/20,18
confirmed,Queensland,Australia,-28.0167,153.4,3/11/20,20
confirmed,Queensland,Australia,-28.0167,153.4,3/12/20,20
confirmed,Queensland,Australia,-28.0167,153.4,3/13/20,35
confirmed,Queensland,Australia,-28.0167,153.4,3/14/20,46
confirmed,Queensland,Australia,-28.0167,153.4,3/15/20,61
confirmed,Queensland,Australia,-28.0167,153.4,3/16/20,68
confirmed,Queensland,Australia,-28.0167,153.4,3/17/20,78
confirmed,Queensland,Australia,-28.0167,153.4,3/18/20,94
confirmed,,Cambodia,11.55,104.9167,1/22/20,0
confirmed,,Cambodia,11.55,104.9167,1/23/20,0
confirmed,,Cambodia,11.55,104.9167,1/24/20,0
confirmed,,Cambodia,11.55,104.9167,1/25/20,0
confirmed,,Cambodia,11.55,104.9167,1/26/20,0
confirmed,,Cambodia,11.55,104.9167,1/27/20,1
confirmed,,Cambodia,11.55,104.9167,1/28/20,1
confirmed,,Cambodia,11.55,104.9167,1/29/20,1
confirmed,,Cambodia,11.55,104.9167,1/30/20,1
confirmed,,Cambodia,11.55,104.9167,1/31/20,1
confirmed,,Cambodia,11.55,104.9167,2/1/20,1
confirmed,,Cambodia,11.55,104.9167,2/2/20,1
confirmed,,Cambodia,11.55,104.9167,2/3/20,1
confirmed,,Cambodia,11.55,104.9167,2/4/20,1
confirmed,,Cambodia,11.55,104.9167,2/5/20,1
confirmed,,Cambodia,11.55,104.9167,2/6/20,1
confirmed,,Cambodia,11.55,104.9167,2/7/20,1
confirmed,,Cambodia,11.55,104.9167,2/8/20,1
confirmed,,Cambodia,11.55,104.9167,2/9/20,1
confirmed,,Cambodia,11.55,104.9167,2/10/20,1
confirmed,,Cambodia,11.55,104.9167,2/11/20,1
confirmed,,Cambodia,11.55,104.9167,2/12/20,1
confirmed,,Cambodia,11.55,104.9167,2/13/20,1
confirmed,,Cambodia,11.55,104.9167,2/14/20,1
confirmed,,Cambodia,11.55,104.9167,2/15/20,1
confirmed,,Cambodia,11.55,104.9167,2/16/20,1
confirmed,,Cambodia,11.55,104.9167,2/17/20,1
confirmed,,Cambodia,11.55,104.9167,2/18/20,1
confirmed,,Cambodia,11.55,104.9167,2/19/20,1
confirmed,,Cambodia,11.55,104.9167,2/20/20,1
confirmed,,Cambodia,11.55,104.9167,2/21/20,1
confirmed,,Cambodia,11.55,104.9167,2/22/20,1
confirmed,,Cambodia,11.55,104.9167,2/23/20,1
confirmed,,Cambodia,11.55,104.9167,2/24/20,1
confirmed,,Cambodia,11.55,104.9167,2/25/20,1
confirmed,,Cambodia,11.55,104.9167,2/26/20,1
confirmed,,Cambodia,11.55,104.9167,2/27/20,1
confirmed,,Cambodia,11.55,104.9167,2/28/20,1
confirmed,,Cambodia,11.55,104.9167,2/29/20,1
confirmed,,Cambodia,11.55,104.9167,3/1/20,1
confirmed,,Cambodia,11.55,104.9167,3/2/20,1
confirmed,,Cambodia,11.55,104.9167,3/3/20,1
confirmed,,Cambodia,11.55,104.9167,3/4/20,1
confirmed,,Cambodia,11.55,104.9167,3/5/20,1
confirmed,,Cambodia,11.55,104.9167,3/6/20,1
confirmed,,Cambodia,11.55,104.9167,3/7/20,1
confirmed,,Cambodia,11.55,104.9167,3/8/20,2
confirmed,,Cambodia,11.55,104.9167,3/9/20,2
confirmed,,Cambodia,11.55,104.9167,3/10/20,2
confirmed,,Cambodia,11.55,104.9167,3/11/20,3
confirmed,,Cambodia,11.55,104.9167,3/12/20,3
confirmed,,Cambodia,11.55,104.9167,3/13/20,5
confirmed,,Cambodia,11.55,104.9167,3/14/20,7
confirmed,,Cambodia,11.55,104.9167,3/15/20,7
confirmed,,Cambodia,11.55,104.9167,3/16/20,7
confirmed,,Cambodia,11.55,104.9167,3/17/20,33
confirmed,,Cambodia,11.55,104.9167,3/18/20,35
confirmed,,Sri Lanka,7.0,81.0,1/22/20,0
confirmed,,Sri Lanka,7.0,81.0,1/23/20,0
confirmed,,Sri Lanka,7.0,81.0,1/24/20,0
confirmed,,Sri Lanka,7.0,81.0,1/25/20,0
confirmed,,Sri Lanka,7.0,81.0,1/26/20,0
confirmed,,Sri Lanka,7.0,81.0,1/27/20,1
confirmed,,Sri Lanka,7.0,81.0,1/28/20,1
confirmed,,Sri Lanka,7.0,81.0,1/29/20,1
confirmed,,Sri Lanka,7.0,81.0,1/30/20,1
confirmed,,Sri Lanka,7.0,81.0,1/31/20,1
confirmed,,Sri Lanka,7.0,81.0,2/1/20,1
confirmed,,Sri Lanka,7.0,81.0,2/2/20,1
confirmed,,Sri Lanka,7.0,81.0,2/3/20,1
confirmed,,Sri Lanka,7.0,81.0,2/4/20,1
confirmed,,Sri Lanka,7.0,81.0,2/5/20,1
confirmed,,Sri Lanka,7.0,81.0,2/6/20,1
confirmed,,Sri Lanka,7.0,81.0,2/7/20,1
confirmed,,Sri Lanka,7.0,81.0,2/8/20,1
confirmed,,Sri Lanka,7.0,81.0,2/9/20,1
confirmed,,Sri Lanka,7.0,81.0,2/10/20,1
confirmed,,Sri Lanka,7.0,81.0,2/11/20,1
confirmed,,Sri Lanka,7.0,81.0,2/12/20,1
confirmed,,Sri Lanka,7.0,81.0,2/13/20,1
confirmed,,Sri Lanka,7.0,81.0,2/14/20,1
confirmed,,Sri Lanka,7.0,81.0,2/15/20,1
confirmed,,Sri Lanka,7.0,81.0,2/16/20,1
confirmed,,Sri Lanka,7.0,81.0,2/17/20,1
confirmed,,Sri Lanka,7.0,81.0,2/18/20,1
confirmed,,Sri Lanka,7.0,81.0,2/19/20,1
confirmed,,Sri Lanka,7.0,81.0,2/20/20,1
confirmed,,Sri Lanka,7.0,81.0,2/21/20,1
confirmed,,Sri Lanka,7.0,81.0,2/22/20,1
confirmed,,Sri Lanka,7.0,81.0,2/23/20,1
confirmed,,Sri Lanka,7.0,81.0,2/24/20,1
confirmed,,Sri Lanka,7.0,81.0,2/25/20,1
confirmed,,Sri Lanka,7.0,81.0,2/26/20,1
confirmed,,Sri Lanka,7.0,81.0,2/27/20,1
confirmed,,Sri Lanka,7.0,81.0,2/28/20,1
confirmed,,Sri Lanka,7.0,81.0,2/29/20,1
confirmed,,Sri Lanka,7.0,81.0,3/1/20,1
confirmed,,Sri Lanka,7.0,81.0,3/2/20,1
confirmed,,Sri Lanka,7.0,81.0,3/3/20,1
confirmed,,Sri Lanka,7.0,81.0,3/4/20,1
confirmed,,Sri Lanka,7.0,81.0,3/5/20,1
confirmed,,Sri Lanka,7.0,81.0,3/6/20,1
confirmed,,Sri Lanka,7.0,81.0,3/7/20,1
confirmed,,Sri Lanka,7.0,81.0,3/8/20,1
confirmed,,Sri Lanka,7.0,81.0,3/9/20,1
confirmed,,Sri Lanka,7.0,81.0,3/10/20,1
confirmed,,Sri Lanka,7.0,81.0,3/11/20,2
confirmed,,Sri Lanka,7.0,81.0,3/12/20,2
confirmed,,Sri Lanka,7.0,81.0,3/13/20,6
confirmed,,Sri Lanka,7.0,81.0,3/14/20,10
confirmed,,Sri Lanka,7.0,81.0,3/15/20,18
confirmed,,Sri Lanka,7.0,81.0,3/16/20,28
confirmed,,Sri Lanka,7.0,81.0,3/17/20,44
confirmed,,Sri Lanka,7.0,81.0,3/18/20,51
confirmed,,Germany,51.0,9.0,1/22/20,0
confirmed,,Germany,51.0,9.0,1/23/20,0
confirmed,,Germany,51.0,9.0,1/24/20,0
confirmed,,Germany,51.0,9.0,1/25/20,0
confirmed,,Germany,51.0,9.0,1/26/20,0
confirmed,,Germany,51.0,9.0,1/27/20,1
confirmed,,Germany,51.0,9.0,1/28/20,4
confirmed,,Germany,51.0,9.0,1/29/20,4
confirmed,,Germany,51.0,9.0,1/30/20,4
confirmed,,Germany,51.0,9.0,1/31/20,5
confirmed,,Germany,51.0,9.0,2/1/20,8
confirmed,,Germany,51.0,9.0,2/2/20,10
confirmed,,Germany,51.0,9.0,2/3/20,12
confirmed,,Germany,51.0,9.0,2/4/20,12
confirmed,,Germany,51.0,9.0,2/5/20,12
confirmed,,Germany,51.0,9.0,2/6/20,12
confirmed,,Germany,51.0,9.0,2/7/20,13
confirmed,,Germany,51.0,9.0,2/8/20,13
confirmed,,Germany,51.0,9.0,2/9/20,14
confirmed,,Germany,51.0,9.0,2/10/20,14
confirmed,,Germany,51.0,9.0,2/11/20,16
confirmed,,Germany,51.0,9.0,2/12/20,16
confirmed,,Germany,51.0,9.0,2/13/20,16
confirmed,,Germany,51.0,9.0,2/14/20,16
confirmed,,Germany,51.0,9.0,2/15/20,16
confirmed,,Germany,51.0,9.0,2/16/20,16
confirmed,,Germany,51.0,9.0,2/17/20,16
confirmed,,Germany,51.0,9.0,2/18/20,16
confirmed,,Germany,51.0,9.0,2/19/20,16
confirmed,,Germany,51.0,9.0,2/20/20,16
confirmed,,Germany,51.0,9.0,2/21/20,16
confirmed,,Germany,51.0,9.0,2/22/20,16
confirmed,,Germany,51.0,9.0,2/23/20,16
confirmed,,Germany,51.0,9.0,2/24/20,16
confirmed,,Germany,51.0,9.0,2/25/20,17
confirmed,,Germany,51.0,9.0,2/26/20,27
confirmed,,Germany,51.0,9.0,2/27/20,46
confirmed,,Germany,51.0,9.0,2/28/20,48
confirmed,,Germany,51.0,9.0,2/29/20,79
confirmed,,Germany,51.0,9.0,3/1/20,130
confirmed,,Germany,51.0,9.0,3/2/20,159
confirmed,,Germany,51.0,9.0,3/3/20,196
confirmed,,Germany,51.0,9.0,3/4/20,262
confirmed,,Germany,51.0,9.0,3/5/20,482
confirmed,,Germany,51.0,9.0,3/6/20,670
confirmed,,Germany,51.0,9.0,3/7/20,799
confirmed,,Germany,51.0,9.0,3/8/20,1040
confirmed,,Germany,51.0,9.0,3/9/20,1176
confirmed,,Germany,51.0,9.0,3/10/20,1457
confirmed,,Germany,51.0,9.0,3/11/20,1908
confirmed,,Germany,51.0,9.0,3/12/20,2078
confirmed,,Germany,51.0,9.0,3/13/20,3675
confirmed,,Germany,51.0,9.0,3/14/20,4585
confirmed,,Germany,51.0,9.0,3/15/20,5795
confirmed,,Germany,51.0,9.0,3/16/20,7272
confirmed,,Germany,51.0,9.0,3/17/20,9257
confirmed,,Germany,51.0,9.0,3/18/20,12327
confirmed,,Finland,64.0,26.0,1/22/20,0
confirmed,,Finland,64.0,26.0,1/23/20,0
confirmed,,Finland,64.0,26.0,1/24/20,0
confirmed,,Finland,64.0,26.0,1/25/20,0
confirmed,,Finland,64.0,26.0,1/26/20,0
confirmed,,Finland,64.0,26.0,1/27/20,0
confirmed,,Finland,64.0,26.0,1/28/20,0
confirmed,,Finland,64.0,26.0,1/29/20,1
confirmed,,Finland,64.0,26.0,1/30/20,1
confirmed,,Finland,64.0,26.0,1/31/20,1
confirmed,,Finland,64.0,26.0,2/1/20,1
confirmed,,Finland,64.0,26.0,2/2/20,1
confirmed,,Finland,64.0,26.0,2/3/20,1
confirmed,,Finland,64.0,26.0,2/4/20,1
confirmed,,Finland,64.0,26.0,2/5/20,1
confirmed,,Finland,64.0,26.0,2/6/20,1
confirmed,,Finland,64.0,26.0,2/7/20,1
confirmed,,Finland,64.0,26.0,2/8/20,1
confirmed,,Finland,64.0,26.0,2/9/20,1
confirmed,,Finland,64.0,26.0,2/10/20,1
confirmed,,Finland,64.0,26.0,2/11/20,1
confirmed,,Finland,64.0,26.0,2/12/20,1
confirmed,,Finland,64.0,26.0,2/13/20,1
confirmed,,Finland,64.0,26.0,2/14/20,1
confirmed,,Finland,64.0,26.0,2/15/20,1
confirmed,,Finland,64.0,26.0,2/16/20,1
confirmed,,Finland,64.0,26.0,2/17/20,1
confirmed,,Finland,64.0,26.0,2/18/20,1
confirmed,,Finland,64.0,26.0,2/19/20,1
confirmed,,Finland,64.0,26.0,2/20/20,1
confirmed,,Finland,64.0,26.0,2/21/20,1
confirmed,,Finland,64.0,26.0,2/22/20,1
confirmed,,Finland,64.0,26.0,2/23/20,1
confirmed,,Finland,64.0,26.0,2/24/20,1
confirmed,,Finland,64.0,26.0,2/25/20,1
confirmed,,Finland,64.0,26.0,2/26/20,2
confirmed,,Finland,64.0,26.0,2/27/20,2
confirmed,,Finland,64.0,26.0,2/28/20,2
confirmed,,Finland,64.0,26.0,2/29/20,3
confirmed,,Finland,64.0,26.0,3/1/20,6
confirmed,,Finland,64.0,26.0,3/2/20,6
confirmed,,Finland,64.0,26.0,3/3/20,6
confirmed,,Finland,64.0,26.0,3/4/20,6
confirmed,,Finland,64.0,26.0,3/5/20,12
confirmed,,Finland,64.0,26.0,3/6/20,15
confirmed,,Finland,64.0,26.0,3/7/20,15
confirmed,,Finland,64.0,26.0,3/8/20,23
confirmed,,Finland,64.0,26.0,3/9/20,30
confirmed,,Finland,64.0,26.0,3/10/20,40
confirmed,,Finland,64.0,26.0,3/11/20,59
confirmed,,Finland,64.0,26.0,3/12/20,59
confirmed,,Finland,64.0,26.0,3/13/20,155
confirmed,,Finland,64.0,26.0,3/14/20,225
confirmed,,Finland,64.0,26.0,3/15/20,244
confirmed,,Finland,64.0,26.0,3/16/20,277
confirmed,,Finland,64.0,26.0,3/17/20,321
confirmed,,Finland,64.0,26.0,3/18/20,336
confirmed,,United Arab Emirates,24.0,54.0,1/22/20,0
confirmed,,United Arab Emirates,24.0,54.0,1/23/20,0
confirmed,,United Arab Emirates,24.0,54.0,1/24/20,0
confirmed,,United Arab Emirates,24.0,54.0,1/25/20,0
confirmed,,United Arab Emirates,24.0,54.0,1/26/20,0
confirmed,,United Arab Emirates,24.0,54.0,1/27/20,0
confirmed,,United Arab Emirates,24.0,54.0,1/28/20,0
confirmed,,United Arab Emirates,24.0,54.0,1/29/20,4
confirmed,,United Arab Emirates,24.0,54.0,1/30/20,4
confirmed,,United Arab Emirates,24.0,54.0,1/31/20,4
confirmed,,United Arab Emirates,24.0,54.0,2/1/20,4
confirmed,,United Arab Emirates,24.0,54.0,2/2/20,5
confirmed,,United Arab Emirates,24.0,54.0,2/3/20,5
confirmed,,United Arab Emirates,24.0,54.0,2/4/20,5
confirmed,,United Arab Emirates,24.0,54.0,2/5/20,5
confirmed,,United Arab Emirates,24.0,54.0,2/6/20,5
confirmed,,United Arab Emirates,24.0,54.0,2/7/20,5
confirmed,,United Arab Emirates,24.0,54.0,2/8/20,7
confirmed,,United Arab Emirates,24.0,54.0,2/9/20,7
confirmed,,United Arab Emirates,24.0,54.0,2/10/20,8
confirmed,,United Arab Emirates,24.0,54.0,2/11/20,8
confirmed,,United Arab Emirates,24.0,54.0,2/12/20,8
confirmed,,United Arab Emirates,24.0,54.0,2/13/20,8
confirmed,,United Arab Emirates,24.0,54.0,2/14/20,8
confirmed,,United Arab Emirates,24.0,54.0,2/15/20,8
confirmed,,United Arab Emirates,24.0,54.0,2/16/20,9
confirmed,,United Arab Emirates,24.0,54.0,2/17/20,9
confirmed,,United Arab Emirates,24.0,54.0,2/18/20,9
confirmed,,United Arab Emirates,24.0,54.0,2/19/20,9
confirmed,,United Arab Emirates,24.0,54.0,2/20/20,9
confirmed,,United Arab Emirates,24.0,54.0,2/21/20,9
confirmed,,United Arab Emirates,24.0,54.0,2/22/20,13
confirmed,,United Arab Emirates,24.0,54.0,2/23/20,13
confirmed,,United Arab Emirates,24.0,54.0,2/24/20,13
confirmed,,United Arab Emirates,24.0,54.0,2/25/20,13
confirmed,,United Arab Emirates,24.0,54.0,2/26/20,13
confirmed,,United Arab Emirates,24.0,54.0,2/27/20,13
confirmed,,United Arab Emirates,24.0,54.0,2/28/20,19
confirmed,,United Arab Emirates,24.0,54.0,2/29/20,21
confirmed,,United Arab Emirates,24.0,54.0,3/1/20,21
confirmed,,United Arab Emirates,24.0,54.0,3/2/20,21
confirmed,,United Arab Emirates,24.0,54.0,3/3/20,27
confirmed,,United Arab Emirates,24.0,54.0,3/4/20,27
confirmed,,United Arab Emirates,24.0,54.0,3/5/20,29
confirmed,,United Arab Emirates,24.0,54.0,3/6/20,29
confirmed,,United Arab Emirates,24.0,54.0,3/7/20,45
confirmed,,United Arab Emirates,24.0,54.0,3/8/20,45
confirmed,,United Arab Emirates,24.0,54.0,3/9/20,45
confirmed,,United Arab Emirates,24.0,54.0,3/10/20,74
confirmed,,United Arab Emirates,24.0,54.0,3/11/20,74
confirmed,,United Arab Emirates,24.0,54.0,3/12/20,85
confirmed,,United Arab Emirates,24.0,54.0,3/13/20,85
confirmed,,United Arab Emirates,24.0,54.0,3/14/20,85
confirmed,,United Arab Emirates,24.0,54.0,3/15/20,98
confirmed,,United Arab Emirates,24.0,54.0,3/16/20,98
confirmed,,United Arab Emirates,24.0,54.0,3/17/20,98
confirmed,,United Arab Emirates,24.0,54.0,3/18/20,113
confirmed,,Philippines,13.0,122.0,1/22/20,0
confirmed,,Philippines,13.0,122.0,1/23/20,0
confirmed,,Philippines,13.0,122.0,1/24/20,0
confirmed,,Philippines,13.0,122.0,1/25/20,0
confirmed,,Philippines,13.0,122.0,1/26/20,0
confirmed,,Philippines,13.0,122.0,1/27/20,0
confirmed,,Philippines,13.0,122.0,1/28/20,0
confirmed,,Philippines,13.0,122.0,1/29/20,0
confirmed,,Philippines,13.0,122.0,1/30/20,1
confirmed,,Philippines,13.0,122.0,1/31/20,1
confirmed,,Philippines,13.0,122.0,2/1/20,1
confirmed,,Philippines,13.0,122.0,2/2/20,2
confirmed,,Philippines,13.0,122.0,2/3/20,2
confirmed,,Philippines,13.0,122.0,2/4/20,2
confirmed,,Philippines,13.0,122.0,2/5/20,2
confirmed,,Philippines,13.0,122.0,2/6/20,2
confirmed,,Philippines,13.0,122.0,2/7/20,3
confirmed,,Philippines,13.0,122.0,2/8/20,3
confirmed,,Philippines,13.0,122.0,2/9/20,3
confirmed,,Philippines,13.0,122.0,2/10/20,3
confirmed,,Philippines,13.0,122.0,2/11/20,3
confirmed,,Philippines,13.0,122.0,2/12/20,3
confirmed,,Philippines,13.0,122.0,2/13/20,3
confirmed,,Philippines,13.0,122.0,2/14/20,3
confirmed,,Philippines,13.0,122.0,2/15/20,3
confirmed,,Philippines,13.0,122.0,2/16/20,3
confirmed,,Philippines,13.0,122.0,2/17/20,3
confirmed,,Philippines,13.0,122.0,2/18/20,3
confirmed,,Philippines,13.0,122.0,2/19/20,3
confirmed,,Philippines,13.0,122.0,2/20/20,3
confirmed,,Philippines,13.0,122.0,2/21/20,3
confirmed,,Philippines,13.0,122.0,2/22/20,3
confirmed,,Philippines,13.0,122.0,2/23/20,3
confirmed,,Philippines,13.0,122.0,2/24/20,3
confirmed,,Philippines,13.0,122.0,2/25/20,3
confirmed,,Philippines,13.0,122.0,2/26/20,3
confirmed,,Philippines,13.0,122.0,2/27/20,3
confirmed,,Philippines,13.0,122.0,2/28/20,3
confirmed,,Philippines,13.0,122.0,2/29/20,3
confirmed,,Philippines,13.0,122.0,3/1/20,3
confirmed,,Philippines,13.0,122.0,3/2/20,3
confirmed,,Philippines,13.0,122.0,3/3/20,3
confirmed,,Philippines,13.0,122.0,3/4/20,3
confirmed,,Philippines,13.0,122.0,3/5/20,3
confirmed,,Philippines,13.0,122.0,3/6/20,5
confirmed,,Philippines,13.0,122.0,3/7/20,6
confirmed,,Philippines,13.0,122.0,3/8/20,10
confirmed,,Philippines,13.0,122.0,3/9/20,20
confirmed,,Philippines,13.0,122.0,3/10/20,33
confirmed,,Philippines,13.0,122.0,3/11/20,49
confirmed,,Philippines,13.0,122.0,3/12/20,52
confirmed,,Philippines,13.0,122.0,3/13/20,64
confirmed,,Philippines,13.0,122.0,3/14/20,111
confirmed,,Philippines,13.0,122.0,3/15/20,140
confirmed,,Philippines,13.0,122.0,3/16/20,142
confirmed,,Philippines,13.0,122.0,3/17/20,187
confirmed,,Philippines,13.0,122.0,3/18/20,202
confirmed,,India,21.0,78.0,1/22/20,0
confirmed,,India,21.0,78.0,1/23/20,0
confirmed,,India,21.0,78.0,1/24/20,0
confirmed,,India,21.0,78.0,1/25/20,0
confirmed,,India,21.0,78.0,1/26/20,0
confirmed,,India,21.0,78.0,1/27/20,0
confirmed,,India,21.0,78.0,1/28/20,0
confirmed,,India,21.0,78.0,1/29/20,0
confirmed,,India,21.0,78.0,1/30/20,1
confirmed,,India,21.0,78.0,1/31/20,1
confirmed,,India,21.0,78.0,2/1/20,1
confirmed,,India,21.0,78.0,2/2/20,2
confirmed,,India,21.0,78.0,2/3/20,3
confirmed,,India,21.0,78.0,2/4/20,3
confirmed,,India,21.0,78.0,2/5/20,3
confirmed,,India,21.0,78.0,2/6/20,3
confirmed,,India,21.0,78.0,2/7/20,3
confirmed,,India,21.0,78.0,2/8/20,3
confirmed,,India,21.0,78.0,2/9/20,3
confirmed,,India,21.0,78.0,2/10/20,3
confirmed,,India,21.0,78.0,2/11/20,3
confirmed,,India,21.0,78.0,2/12/20,3
confirmed,,India,21.0,78.0,2/13/20,3
confirmed,,India,21.0,78.0,2/14/20,3
confirmed,,India,21.0,78.0,2/15/20,3
confirmed,,India,21.0,78.0,2/16/20,3
confirmed,,India,21.0,78.0,2/17/20,3
confirmed,,India,21.0,78.0,2/18/20,3
confirmed,,India,21.0,78.0,2/19/20,3
confirmed,,India,21.0,78.0,2/20/20,3
confirmed,,India,21.0,78.0,2/21/20,3
confirmed,,India,21.0,78.0,2/22/20,3
confirmed,,India,21.0,78.0,2/23/20,3
confirmed,,India,21.0,78.0,2/24/20,3
confirmed,,India,21.0,78.0,2/25/20,3
confirmed,,India,21.0,78.0,2/26/20,3
confirmed,,India,21.0,78.0,2/27/20,3
confirmed,,India,21.0,78.0,2/28/20,3
confirmed,,India,21.0,78.0,2/29/20,3
confirmed,,India,21.0,78.0,3/1/20,3
confirmed,,India,21.0,78.0,3/2/20,5
confirmed,,India,21.0,78.0,3/3/20,5
confirmed,,India,21.0,78.0,3/4/20,28
confirmed,,India,21.0,78.0,3/5/20,30
confirmed,,India,21.0,78.0,3/6/20,31
confirmed,,India,21.0,78.0,3/7/20,34
confirmed,,India,21.0,78.0,3/8/20,39
confirmed,,India,21.0,78.0,3/9/20,43
confirmed,,India,21.0,78.0,3/10/20,56
confirmed,,India,21.0,78.0,3/11/20,62
confirmed,,India,21.0,78.0,3/12/20,73
confirmed,,India,21.0,78.0,3/13/20,82
confirmed,,India,21.0,78.0,3/14/20,102
confirmed,,India,21.0,78.0,3/15/20,113
confirmed,,India,21.0,78.0,3/16/20,119
confirmed,,India,21.0,78.0,3/17/20,142
confirmed,,India,21.0,78.0,3/18/20,156
confirmed,,Italy,43.0,12.0,1/22/20,0
confirmed,,Italy,43.0,12.0,1/23/20,0
confirmed,,Italy,43.0,12.0,1/24/20,0
confirmed,,Italy,43.0,12.0,1/25/20,0
confirmed,,Italy,43.0,12.0,1/26/20,0
confirmed,,Italy,43.0,12.0,1/27/20,0
confirmed,,Italy,43.0,12.0,1/28/20,0
confirmed,,Italy,43.0,12.0,1/29/20,0
confirmed,,Italy,43.0,12.0,1/30/20,0
confirmed,,Italy,43.0,12.0,1/31/20,2
confirmed,,Italy,43.0,12.0,2/1/20,2
confirmed,,Italy,43.0,12.0,2/2/20,2
confirmed,,Italy,43.0,12.0,2/3/20,2
confirmed,,Italy,43.0,12.0,2/4/20,2
confirmed,,Italy,43.0,12.0,2/5/20,2
confirmed,,Italy,43.0,12.0,2/6/20,2
confirmed,,Italy,43.0,12.0,2/7/20,3
confirmed,,Italy,43.0,12.0,2/8/20,3
confirmed,,Italy,43.0,12.0,2/9/20,3
confirmed,,Italy,43.0,12.0,2/10/20,3
confirmed,,Italy,43.0,12.0,2/11/20,3
confirmed,,Italy,43.0,12.0,2/12/20,3
confirmed,,Italy,43.0,12.0,2/13/20,3
confirmed,,Italy,43.0,12.0,2/14/20,3
confirmed,,Italy,43.0,12.0,2/15/20,3
confirmed,,Italy,43.0,12.0,2/16/20,3
confirmed,,Italy,43.0,12.0,2/17/20,3
confirmed,,Italy,43.0,12.0,2/18/20,3
confirmed,,Italy,43.0,12.0,2/19/20,3
confirmed,,Italy,43.0,12.0,2/20/20,3
confirmed,,Italy,43.0,12.0,2/21/20,20
confirmed,,Italy,43.0,12.0,2/22/20,62
confirmed,,Italy,43.0,12.0,2/23/20,155
confirmed,,Italy,43.0,12.0,2/24/20,229
confirmed,,Italy,43.0,12.0,2/25/20,322
confirmed,,Italy,43.0,12.0,2/26/20,453
confirmed,,Italy,43.0,12.0,2/27/20,655
confirmed,,Italy,43.0,12.0,2/28/20,888
confirmed,,Italy,43.0,12.0,2/29/20,1128
confirmed,,Italy,43.0,12.0,3/1/20,1694
confirmed,,Italy,43.0,12.0,3/2/20,2036
confirmed,,Italy,43.0,12.0,3/3/20,2502
confirmed,,Italy,43.0,12.0,3/4/20,3089
confirmed,,Italy,43.0,12.0,3/5/20,3858
confirmed,,Italy,43.0,12.0,3/6/20,4636
confirmed,,Italy,43.0,12.0,3/7/20,5883
confirmed,,Italy,43.0,12.0,3/8/20,7375
confirmed,,Italy,43.0,12.0,3/9/20,9172
confirmed,,Italy,43.0,12.0,3/10/20,10149
confirmed,,Italy,43.0,12.0,3/11/20,12462
confirmed,,Italy,43.0,12.0,3/12/20,12462
confirmed,,Italy,43.0,12.0,3/13/20,17660
confirmed,,Italy,43.0,12.0,3/14/20,21157
confirmed,,Italy,43.0,12.0,3/15/20,24747
confirmed,,Italy,43.0,12.0,3/16/20,27980
confirmed,,Italy,43.0,12.0,3/17/20,31506
