Date,Country/Region,Province/State,Lat,Long,ConfirmedToDate,NewConfirmed,DaysToDouble_New,NewConfirmed_2DayAvg,DaysToDouble_2DayAvg,DeathsToDate,NewDeaths,DaysToDoubleDeath_New,NewDeaths_2DayAvg,DaysToDoubleDeath_2DayAvg,Recovered,ActiveCases,DaysIn,DaysIn5,DaysIn100,DaysIn250,DaysIn1000,DaysInDeaths,DaysInDeaths5,DaysInDeaths100,DaysInDeaths250,DaysInDeaths1000
3/12/20,Andorra,,42.5063,1.5218,1,0,,0,,0,0,,0,,1,0,11,0,0,0,0,0,0,0,0,0
3/13/20,Andorra,,42.5063,1.5218,1,0,,0,,0,0,,0,,0,1,12,0,0,0,0,0,0,0,0,0
3/14/20,Andorra,,42.5063,1.5218,1,0,,0,,0,0,,0,,1,0,13,0,0,0,0,0,0,0,0,0
3/15/20,Andorra,,42.5063,1.5218,1,0,,0,,0,0,,0,,1,0,14,0,0,0,0,0,0,0,0,0
3/16/20,Andorra,,42.5063,1.5218,2,1,,0.5,,0,0,,0,,1,1,15,0,0,0,0,0,0,0,0,0
3/17/20,Andorra,,42.5063,1.5218,39,37,0.0,19,0.0,0,0,,0,,1,38,16,1,0,0,0,0,0,0,0,0
3/18/20,Andorra,,42.5063,1.5218,39,0,,18.5,1.4,0,0,,0,,1,38,17,2,0,0,0,0,0,0,0,0
1/22/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,1.0,0,1.0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/31/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/1/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/29/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/1/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/2/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/3/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/4/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/5/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/6/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/7/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/8/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/9/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/11/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/12/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/13/20,Antigua and Barbuda,,17.0608,-61.7964,1,1,,0.5,,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0
3/14/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,,0.5,1.4,0,0,,0,,0,1,2,0,0,0,0,0,0,0,0,0
3/15/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,,0,,0,0,,0,,0,1,3,0,0,0,0,0,0,0,0,0
3/16/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,,0,,0,0,,0,,0,1,4,0,0,0,0,0,0,0,0,0
3/17/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,,0,,0,0,,0,,0,1,5,0,0,0,0,0,0,0,0,0
3/18/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,,0,,0,0,,0,,0,1,6,0,0,0,0,0,0,0,0,0
1/22/20,Argentina,,-38.4161,-63.6167,0,0,1.0,0,1.0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/31/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/1/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/29/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/1/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/2/20,Argentina,,-38.4161,-63.6167,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/3/20,Argentina,,-38.4161,-63.6167,1,1,,0.5,,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0
3/4/20,Argentina,,-38.4161,-63.6167,1,0,,0.5,1.4,0,0,,0,,0,1,2,0,0,0,0,0,0,0,0,0
3/5/20,Argentina,,-38.4161,-63.6167,1,0,,0,,0,0,,0,,0,1,3,0,0,0,0,0,0,0,0,0
3/6/20,Argentina,,-38.4161,-63.6167,2,1,,0.5,,0,0,,0,,0,2,4,0,0,0,0,0,0,0,0,0
3/7/20,Argentina,,-38.4161,-63.6167,8,6,0.1,3.5,0.2,0,0,,0,,0,8,5,1,0,0,0,0,0,0,0,0
3/8/20,Argentina,,-38.4161,-63.6167,12,4,1.1,5,0.8,1,1,,0.5,,0,11,6,2,0,0,0,1,0,0,0,0
3/9/20,Argentina,,-38.4161,-63.6167,12,0,,2,1.4,1,0,,0.5,1.4,0,11,7,3,0,0,0,2,0,0,0,0
3/10/20,Argentina,,-38.4161,-63.6167,17,5,,2.5,,1,0,,0,,0,16,8,4,0,0,0,3,0,0,0,0
3/11/20,Argentina,,-38.4161,-63.6167,19,2,1.8,3.5,1.0,1,0,,0,,0,18,9,5,0,0,0,4,0,0,0,0
3/12/20,Argentina,,-38.4161,-63.6167,19,0,,1,1.4,1,0,,0,,0,18,10,6,0,0,0,5,0,0,0,0
3/13/20,Argentina,,-38.4161,-63.6167,31,12,,6,,2,1,,0.5,,0,29,11,7,0,0,0,6,0,0,0,0
3/14/20,Argentina,,-38.4161,-63.6167,34,3,2.8,7.5,1.1,2,0,,0.5,1.4,1,31,12,8,0,0,0,7,0,0,0,0
3/15/20,Argentina,,-38.4161,-63.6167,45,11,0.2,7,0.3,2,0,,0,,1,42,13,9,0,0,0,8,0,0,0,0
3/16/20,Argentina,,-38.4161,-63.6167,56,11,0.7,11,0.7,2,0,,0,,1,53,14,10,0,0,0,9,0,0,0,0
3/17/20,Argentina,,-38.4161,-63.6167,68,12,0.6,11.5,0.7,2,0,,0,,3,63,15,11,0,0,0,10,0,0,0,0
3/18/20,Argentina,,-38.4161,-63.6167,79,11,0.8,11.5,0.7,2,0,,0,,3,74,16,12,0,0,0,11,0,0,0,0
1/22/20,Armenia,,40.0691,45.0382,0,0,1.0,0,1.0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/31/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/1/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/29/20,Armenia,,40.0691,45.0382,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/1/20,Armenia,,40.0691,45.0382,1,1,,0.5,,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0
3/2/20,Armenia,,40.0691,45.0382,1,0,,0.5,1.4,0,0,,0,,0,1,2,0,0,0,0,0,0,0,0,0
3/3/20,Armenia,,40.0691,45.0382,1,0,,0,,0,0,,0,,0,1,3,0,0,0,0,0,0,0,0,0
3/4/20,Armenia,,40.0691,45.0382,1,0,,0,,0,0,,0,,0,1,4,0,0,0,0,0,0,0,0,0
3/5/20,Armenia,,40.0691,45.0382,1,0,,0,,0,0,,0,,0,1,5,0,0,0,0,0,0,0,0,0
3/6/20,Armenia,,40.0691,45.0382,1,0,,0,,0,0,,0,,0,1,6,0,0,0,0,0,0,0,0,0
3/7/20,Armenia,,40.0691,45.0382,1,0,,0,,0,0,,0,,0,1,7,0,0,0,0,0,0,0,0,0
3/8/20,Armenia,,40.0691,45.0382,1,0,,0,,0,0,,0,,0,1,8,0,0,0,0,0,0,0,0,0
3/9/20,Armenia,,40.0691,45.0382,1,0,,0,,0,0,,0,,0,1,9,0,0,0,0,0,0,0,0,0
3/10/20,Armenia,,40.0691,45.0382,1,0,,0,,0,0,,0,,0,1,10,0,0,0,0,0,0,0,0,0
3/11/20,Armenia,,40.0691,45.0382,1,0,,0,,0,0,,0,,0,1,11,0,0,0,0,0,0,0,0,0
3/12/20,Armenia,,40.0691,45.0382,4,3,,1.5,,0,0,,0,,0,4,12,0,0,0,0,0,0,0,0,0
3/13/20,Armenia,,40.0691,45.0382,8,4,0.5,3.5,0.6,0,0,,0,,0,8,13,1,0,0,0,0,0,0,0,0
3/14/20,Armenia,,40.0691,45.0382,18,10,0.3,7,0.4,0,0,,0,,0,18,14,2,0,0,0,0,0,0,0,0
3/15/20,Armenia,,40.0691,45.0382,26,8,0.9,9,0.8,0,0,,0,,0,26,15,3,0,0,0,0,0,0,0,0
3/16/20,Armenia,,40.0691,45.0382,52,26,0.2,17,0.3,0,0,,0,,0,52,16,4,0,0,0,0,0,0,0,0
3/17/20,Armenia,,40.0691,45.0382,78,26,0.7,26,0.7,0,0,,0,,1,77,17,5,0,0,0,0,0,0,0,0
3/18/20,Armenia,,40.0691,45.0382,84,6,3.0,16,1.1,0,0,,0,,1,83,18,6,0,0,0,0,0,0,0,0
1/22/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,1.0,0,1.0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/31/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/1/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
