Date,Country/Region,Province/State,Lat,Long,ConfirmedToDate,NewConfirmed,PrevNewConfirmed,DaysToDouble_New,NewConfirmed_2DayAvg,DaysToDouble_2DayAvg,DeathsToDate,NewDeaths,PrevNewDeaths,DaysToDoubleDeath_New,NewDeaths_2DayAvg,DaysToDoubleDeath_2DayAvg,Recovered,ActiveCases,DaysIn,DaysIn5,DaysIn100,DaysIn250,DaysIn1000,DaysInDeaths,DaysInDeaths5,DaysInDeaths100,DaysInDeaths250,DaysInDeaths1000
2/14/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/29/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/1/20,Andorra,,42.5063,1.5218,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/2/20,Andorra,,42.5063,1.5218,1,1,0,,0.5,,0,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0
3/3/20,Andorra,,42.5063,1.5218,1,0,1,,0.5,1.4,0,0,0,,0,,0,1,2,0,0,0,0,0,0,0,0,0
3/4/20,Andorra,,42.5063,1.5218,1,0,0,,0,,0,0,0,,0,,0,1,3,0,0,0,0,0,0,0,0,0
3/5/20,Andorra,,42.5063,1.5218,1,0,0,,0,,0,0,0,,0,,0,1,4,0,0,0,0,0,0,0,0,0
3/6/20,Andorra,,42.5063,1.5218,1,0,0,,0,,0,0,0,,0,,0,1,5,0,0,0,0,0,0,0,0,0
3/7/20,Andorra,,42.5063,1.5218,1,0,0,,0,,0,0,0,,0,,0,1,6,0,0,0,0,0,0,0,0,0
3/8/20,Andorra,,42.5063,1.5218,1,0,0,,0,,0,0,0,,0,,0,1,7,0,0,0,0,0,0,0,0,0
3/9/20,Andorra,,42.5063,1.5218,1,0,0,,0,,0,0,0,,0,,0,1,8,0,0,0,0,0,0,0,0,0
3/10/20,Andorra,,42.5063,1.5218,1,0,0,,0,,0,0,0,,0,,0,1,9,0,0,0,0,0,0,0,0,0
3/11/20,Andorra,,42.5063,1.5218,1,0,0,,0,,0,0,0,,0,,0,1,10,0,0,0,0,0,0,0,0,0
3/12/20,Andorra,,42.5063,1.5218,1,0,0,,0,,0,0,0,,0,,1,0,11,0,0,0,0,0,0,0,0,0
3/13/20,Andorra,,42.5063,1.5218,1,0,0,,0,,0,0,0,,0,,0,1,12,0,0,0,0,0,0,0,0,0
3/14/20,Andorra,,42.5063,1.5218,1,0,0,,0,,0,0,0,,0,,1,0,13,0,0,0,0,0,0,0,0,0
3/15/20,Andorra,,42.5063,1.5218,1,0,0,,0,,0,0,0,,0,,1,0,14,0,0,0,0,0,0,0,0,0
3/16/20,Andorra,,42.5063,1.5218,2,1,0,,0.5,,0,0,0,,0,,1,1,15,0,0,0,0,0,0,0,0,0
3/17/20,Andorra,,42.5063,1.5218,39,37,1,0.0,19,0.0,0,0,0,,0,,1,38,16,1,0,0,0,0,0,0,0,0
3/18/20,Andorra,,42.5063,1.5218,39,0,37,,18.5,1.4,0,0,0,,0,,1,38,17,2,0,0,0,0,0,0,0,0
3/19/20,Andorra,,42.5063,1.5218,53,14,0,1.9,7,3.8,0,0,0,,0,,1,52,18,3,0,0,0,0,0,0,0,0
3/20/20,Andorra,,42.5063,1.5218,75,22,14,1.7,18,2.0,0,0,0,,0,,1,74,19,4,0,0,0,0,0,0,0,0
3/21/20,Andorra,,42.5063,1.5218,88,13,22,4.0,17.5,3.0,0,0,0,,0,,1,87,20,5,0,0,0,0,0,0,0,0
3/22/20,Andorra,,42.5063,1.5218,113,25,13,2.4,19,3.2,1,1,0,,0.5,,1,111,21,6,1,0,0,1,0,0,0,0
1/22/20,Angola,,-11.2027,17.8739,0,0,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/31/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/1/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/29/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/1/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/2/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/3/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/4/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/5/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/6/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/7/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/8/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/9/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/11/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/12/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/13/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/14/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/15/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/16/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/17/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/19/20,Angola,,-11.2027,17.8739,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/20/20,Angola,,-11.2027,17.8739,1,1,0,,0.5,,0,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0
3/21/20,Angola,,-11.2027,17.8739,2,1,1,0.7,1,0.7,0,0,0,,0,,0,2,2,0,0,0,0,0,0,0,0,0
3/22/20,Angola,,-11.2027,17.8739,2,0,1,1.4,1,1.4,0,0,0,,,,0,2,3,0,0,0,0,0,0,0,0,0
1/22/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/31/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/1/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/29/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/1/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/2/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/3/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/4/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/5/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/6/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/7/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/8/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/9/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/11/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/12/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
3/13/20,Antigua and Barbuda,,17.0608,-61.7964,1,1,0,,0.5,,0,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0
3/14/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,1,,0.5,1.4,0,0,0,,0,,0,1,2,0,0,0,0,0,0,0,0,0
3/15/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0,,0,,0,0,0,,0,,0,1,3,0,0,0,0,0,0,0,0,0
3/16/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0,,0,,0,0,0,,0,,0,1,4,0,0,0,0,0,0,0,0,0
3/17/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0,,0,,0,0,0,,0,,0,1,5,0,0,0,0,0,0,0,0,0
3/18/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0,,0,,0,0,0,,0,,0,1,6,0,0,0,0,0,0,0,0,0
3/19/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0,,0,,0,0,0,,0,,0,1,7,0,0,0,0,0,0,0,0,0
3/20/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0,,0,,0,0,0,,0,,0,1,8,0,0,0,0,0,0,0,0,0
3/21/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0,,0,,0,0,0,,0,,0,1,9,0,0,0,0,0,0,0,0,0
3/22/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0,,0,,0,0,0,,,,0,1,10,0,0,0,0,0,0,0,0,0
1/22/20,Argentina,,-38.4161,-63.6167,0,0,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/31/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/1/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,Argentina,,-38.4161,-63.6167,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
