ConfirmedSource,RecoveredSource,DeathsSource,Location,Country,State,Date,Confirmed,Recovered,Deaths,_TotalFlag
JHU,JHU,JHU,Argentina|total,Argentina,total,2/10/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/11/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/12/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/13/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/14/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/15/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/16/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/17/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/18/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/19/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/20/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/21/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/22/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/23/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/24/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/25/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/26/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/27/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/28/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,2/29/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,3/1/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,3/2/20,0,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,3/3/20,1,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,3/4/20,1,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,3/5/20,1,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,3/6/20,2,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,3/7/20,8,0,0,1
JHU,JHU,JHU,Argentina|total,Argentina,total,3/8/20,12,0,1,1
JHU,JHU,JHU,Argentina|total,Argentina,total,3/9/20,12,0,1,1
JHU,JHU,JHU,Argentina|total,Argentina,total,3/10/20,17,0,1,1
JHU,JHU,JHU,Argentina|total,Argentina,total,3/11/20,19,0,1,1
JHU,JHU,JHU,Argentina|total,Argentina,total,3/12/20,19,0,1,1
JHU,JHU,JHU,Argentina|total,Argentina,total,3/13/20,31,0,2,1
JHU,JHU,JHU,Argentina|total,Argentina,total,3/14/20,34,1,2,1
JHU,JHU,JHU,Argentina|total,Argentina,total,3/15/20,45,1,2,1
JHU,JHU,JHU,Argentina|total,Argentina,total,3/16/20,56,1,2,1
Multiple,Multiple,Multiple,Argentina|total,Argentina,total,3/17/20,97,3,2,1
Multiple,Multiple,Multiple,Argentina|total,Argentina,total,3/18/20,128,3,3,1
Multiple,Multiple,Multiple,Argentina|total,Argentina,total,3/19/20,158,3,3,1
Multiple,Multiple,World,Argentina|total,Argentina,total,3/20/20,158,3,4,1
Multiple,Multiple,Multiple,Argentina|total,Argentina,total,3/21/20,225,27,4,1
Multiple,Multiple,Multiple,Argentina|total,Argentina,total,3/22/2020,225,27,4,1
JHU,JHU,JHU,Armenia|total,Armenia,total,1/22/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,1/23/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,1/24/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,1/25/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,1/26/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,1/27/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,1/28/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,1/29/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,1/30/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,1/31/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/1/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/2/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/3/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/4/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/5/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/6/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/7/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/8/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/9/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/10/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/11/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/12/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/13/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/14/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/15/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/16/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/17/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/18/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/19/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/20/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/21/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/22/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/23/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/24/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/25/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/26/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/27/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/28/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,2/29/20,0,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,3/1/20,1,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,3/2/20,1,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,3/3/20,1,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,3/4/20,1,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,3/5/20,1,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,3/6/20,1,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,3/7/20,1,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,3/8/20,1,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,3/9/20,1,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,3/10/20,1,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,3/11/20,1,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,3/12/20,4,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,3/13/20,8,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,3/14/20,18,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,3/15/20,26,0,0,1
JHU,JHU,JHU,Armenia|total,Armenia,total,3/16/20,52,0,0,1
Multiple,Multiple,Multiple,Armenia|total,Armenia,total,3/17/20,110,1,0,1
Multiple,Multiple,Multiple,Armenia|total,Armenia,total,3/18/20,122,1,0,1
Multiple,Multiple,Multiple,Armenia|total,Armenia,total,3/19/20,136,1,0,1
Multiple,Multiple,Multiple,Armenia|total,Armenia,total,3/20/20,160,1,0,1
Multiple,Multiple,Multiple,Armenia|total,Armenia,total,3/21/20,160,1,0,1
Multiple,Multiple,Multiple,Armenia|total,Armenia,total,3/22/2020,194,2,0,1
World,World,World,Aruba|total,Aruba,total,3/17/20,4,0,0,1
Multiple,Multiple,Multiple,Aruba|total,Aruba,total,3/18/20,5,0,0,1
World,World,World,Aruba|total,Aruba,total,3/19/20,5,1,0,1
World,World,World,Aruba|total,Aruba,total,3/20/20,5,1,0,1
World,World,World,Aruba|total,Aruba,total,3/21/20,5,1,0,1
World,World,World,Aruba|total,Aruba,total,3/22/2020,8,1,0,1
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,1/22/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,1/23/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,1/24/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,1/25/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,1/26/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,1/27/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,1/28/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,1/29/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,1/30/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,1/31/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/1/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/2/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/3/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/4/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/5/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/6/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/7/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/8/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/9/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/10/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/11/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/12/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/13/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/14/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/15/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/16/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/17/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/18/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/19/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/20/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/21/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/22/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/23/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/24/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/25/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/26/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/27/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/28/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,2/29/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/1/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/2/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/3/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/4/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/5/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/6/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/7/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/8/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/9/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/10/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/11/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/12/20,0,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/13/20,1,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/14/20,1,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/15/20,1,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/16/20,2,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/17/20,3,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/18/20,3,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/19/20,4,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/20/20,6,0,0,0
JHU,JHU,JHU,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/21/20,9,0,0,0
Multiple,Multiple,Multiple,Australia|Australian Capital Territory,Australia,Australian Capital Territory,3/22/2020,19,,,0
BNO_AUS,Multiple,Multiple,Australia|External territories,Australia,External territories,3/17/20,0,,,0
Multiple,Multiple,Multiple,Australia|External territories,Australia,External territories,3/18/20,0,,,0
Multiple,Multiple,Multiple,Australia|External territories,Australia,External territories,3/19/20,0,,,0
Multiple,Multiple,Multiple,Australia|External territories,Australia,External territories,3/20/20,0,,,0
Multiple,Multiple,Multiple,Australia|External territories,Australia,External territories,3/21/20,0,,,0
Multiple,Multiple,Multiple,Australia|External territories,Australia,External territories,3/22/2020,0,,,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,1/22/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,1/23/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,1/24/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,1/25/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,1/26/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,1/27/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,1/28/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,1/29/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,1/30/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,1/31/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/1/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/2/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/3/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/4/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/5/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/6/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/7/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/8/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/9/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/10/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/11/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/12/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/13/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/14/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/15/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/16/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/17/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/18/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/19/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/20/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/21/20,4,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/22/20,7,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/23/20,7,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/24/20,7,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/25/20,7,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/26/20,7,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/27/20,8,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/28/20,8,0,0,0
JHU-Prev,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,2/29/20,8,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/1/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/2/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/3/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/4/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/5/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/6/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/7/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/8/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/9/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/10/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/11/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/12/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/13/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/14/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/15/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/16/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/17/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/18/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/19/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/20/20,0,0,0,0
JHU,JHU,JHU,Australia|From Diamond Princess,Australia,From Diamond Princess,3/21/20,0,0,0,0
BNO_AUS,Multiple,Multiple,Australia|Jervis Bay Territory,Australia,Jervis Bay Territory,3/17/20,0,,,0
Multiple,Multiple,Multiple,Australia|Jervis Bay Territory,Australia,Jervis Bay Territory,3/18/20,0,,,0
Multiple,Multiple,Multiple,Australia|Jervis Bay Territory,Australia,Jervis Bay Territory,3/19/20,0,,,0
Multiple,Multiple,Multiple,Australia|Jervis Bay Territory,Australia,Jervis Bay Territory,3/20/20,0,,,0
Multiple,Multiple,Multiple,Australia|Jervis Bay Territory,Australia,Jervis Bay Territory,3/21/20,0,,,0
Multiple,Multiple,Multiple,Australia|Jervis Bay Territory,Australia,Jervis Bay Territory,3/22/2020,0,,,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,1/22/20,0,0,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,1/23/20,0,0,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,1/24/20,0,0,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,1/25/20,0,0,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,1/26/20,3,0,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,1/27/20,4,0,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,1/28/20,4,0,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,1/29/20,4,0,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,1/30/20,4,2,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,1/31/20,4,2,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/1/20,4,2,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/2/20,4,2,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/3/20,4,2,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/4/20,4,2,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/5/20,4,2,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/6/20,4,2,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/7/20,4,2,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/8/20,4,2,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/9/20,4,2,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/10/20,4,2,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/11/20,4,2,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/12/20,4,2,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/13/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/14/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/15/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/16/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/17/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/18/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/19/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/20/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/21/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/22/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/23/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/24/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/25/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/26/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/27/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/28/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,2/29/20,4,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,3/1/20,6,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,3/2/20,6,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,3/3/20,13,4,0,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,3/4/20,22,4,1,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,3/5/20,22,4,1,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,3/6/20,26,4,1,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,3/7/20,28,4,1,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,3/8/20,38,4,2,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,3/9/20,48,4,2,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,3/10/20,55,4,2,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,3/11/20,65,4,2,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,3/12/20,65,4,2,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,3/13/20,92,4,2,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,3/14/20,112,4,2,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,3/15/20,134,4,2,0
JHU,JHU,JHU,Australia|New South Wales,Australia,New South Wales,3/16/20,171,4,2,0
